Fecha,trend
2007-06-20,15.689607305936073
2007-06-21,15.705558219178084
2007-06-22,15.726995433789956
2007-06-23,15.745213470319634
2007-06-24,15.76109589041096
2007-06-25,15.769630136986303
2007-06-26,15.77434474885845
2007-06-27,15.787433789954338
2007-06-28,15.791737442922376
2007-06-29,15.786425799086757
2007-06-30,15.779247716894979
2007-07-01,15.765658675799088
2007-07-02,15.747576484018266
2007-07-03,15.730986301369864
2007-07-04,15.73077397260274
2007-07-05,15.742339041095892
2007-07-06,15.750257990867581
2007-07-07,15.76231278538813
2007-07-08,15.78350570776256
2007-07-09,15.795552511415526
2007-07-10,15.794329908675799
2007-07-11,15.798630136986302
2007-07-12,15.81420205479452
2007-07-13,15.82904680365297
2007-07-14,15.831980593607307
2007-07-15,15.825431506849316
2007-07-16,15.827691780821919
2007-07-17,15.833027397260274
2007-07-18,15.840486301369864
2007-07-19,15.842537671232876
2007-07-20,15.842191780821917
2007-07-21,15.847130136986301
2007-07-22,15.858941780821919
2007-07-23,15.864904109589041
2007-07-24,15.861610730593608
2007-07-25,15.865690639269406
2007-07-26,15.875787671232878
2007-07-27,15.890606164383563
2007-07-28,15.908995433789954
2007-07-29,15.921464611872146
2007-07-30,15.92496803652968
2007-07-31,15.927390410958903
2007-08-01,15.931034246575342
2007-08-02,15.928325342465754
2007-08-03,15.931106164383563
2007-08-04,15.938310502283105
2007-08-05,15.941376712328768
2007-08-06,15.944224885844749
2007-08-07,15.947197488584475
2007-08-08,15.950357305936073
2007-08-09,15.955239726027399
2007-08-10,15.95571575342466
2007-08-11,15.953248858447488
2007-08-12,15.940720319634703
2007-08-13,15.925328767123288
2007-08-14,15.911851598173516
2007-08-15,15.905302511415524
2007-08-16,15.895746575342464
2007-08-17,15.89910502283105
2007-08-18,15.89454109589041
2007-08-19,15.89287214611872
2007-08-20,15.886044520547944
2007-08-21,15.896304794520546
2007-08-22,15.906364155251142
2007-08-23,15.919420091324202
2007-08-24,15.923607305936072
2007-08-25,15.92206506849315
2007-08-26,15.916769406392694
2007-08-27,15.913665525114155
2007-08-28,15.91522602739726
2007-08-29,15.915586757990866
2007-08-30,15.914986301369865
2007-08-31,15.913882420091324
2007-09-01,15.916525114155252
2007-09-02,15.91521575342466
2007-09-03,15.925060502283106
2007-09-04,15.927147260273975
2007-09-05,15.920050228310503
2007-09-06,15.902593607305935
2007-09-07,15.896219178082193
2007-09-08,15.895432648401826
2007-09-09,15.895477168949773
2007-09-10,15.896658675799088
2007-09-11,15.911473744292238
2007-09-12,15.9209497716895
2007-09-13,15.924585616438357
2007-09-14,15.93081392694064
2007-09-15,15.937952054794522
2007-09-16,15.935760273972603
2007-09-17,15.932115296803655
2007-09-18,15.929563926940641
2007-09-19,15.936232876712332
2007-09-20,15.94462671232877
2007-09-21,15.953600456621007
2007-09-22,15.950482876712332
2007-09-23,15.942004566210048
2007-09-24,15.942474885844751
2007-09-25,15.948876712328769
2007-09-26,15.95018493150685
2007-09-27,15.957242009132422
2007-09-28,15.968390410958907
2007-09-29,15.976486301369865
2007-09-30,15.97882191780822
2007-10-01,15.976457762557079
2007-10-02,15.990932648401827
2007-10-03,16.006647260273972
2007-10-04,16.02271575342466
2007-10-05,16.04288584474886
2007-10-06,16.06531278538813
2007-10-07,16.091423515981738
2007-10-08,16.107130136986303
2007-10-09,16.11578881278539
2007-10-10,16.124840182648406
2007-10-11,16.122621004566213
2007-10-12,16.116900684931508
2007-10-13,16.115173515981738
2007-10-14,16.107431506849316
2007-10-15,16.097775114155255
2007-10-16,16.088352739726027
2007-10-17,16.085881278538814
2007-10-18,16.072067351598175
2007-10-19,16.056487442922375
2007-10-20,16.042808219178085
2007-10-21,16.027509132420093
2007-10-22,16.01506164383562
2007-10-23,16.000716894977167
2007-10-24,15.992687214611873
2007-10-25,16.00184817351598
2007-10-26,16.02220890410959
2007-10-27,16.039762557077626
2007-10-28,16.06216780821918
2007-10-29,16.06885388127854
2007-10-30,16.07096689497717
2007-10-31,16.07692465753425
2007-11-01,16.08526826484018
2007-11-02,16.091856164383564
2007-11-03,16.09946575342466
2007-11-04,16.113537671232876
2007-11-05,16.126186073059365
2007-11-06,16.132886986301372
2007-11-07,16.1316598173516
2007-11-08,16.119391552511416
2007-11-09,16.103773972602742
2007-11-10,16.087705479452058
2007-11-11,16.07916780821918
2007-11-12,16.077729452054797
2007-11-13,16.080028538812787
2007-11-14,16.07670662100457
2007-11-15,16.06475684931507
2007-11-16,16.049864155251143
2007-11-17,16.03328881278539
2007-11-18,16.006727168949773
2007-11-19,16.000393835616443
2007-11-20,16.002453196347034
2007-11-21,16.009755707762558
2007-11-22,16.013944063926942
2007-11-23,16.01545433789955
2007-11-24,16.012404109589042
2007-11-25,16.000995433789956
2007-11-26,15.992836757990869
2007-11-27,15.988004566210048
2007-11-28,15.978396118721463
2007-11-29,15.97882191780822
2007-11-30,15.970450913242011
2007-12-01,15.95983789954338
2007-12-02,15.95007077625571
2007-12-03,15.939052511415527
2007-12-04,15.929855022831052
2007-12-05,15.925921232876712
2007-12-06,15.918666666666669
2007-12-07,15.907915525114156
2007-12-08,15.901309360730593
2007-12-09,15.891420091324202
2007-12-10,15.883914383561644
2007-12-11,15.878343607305936
2007-12-12,15.873397260273972
2007-12-13,15.87531506849315
2007-12-14,15.890247716894976
2007-12-15,15.905319634703197
2007-12-16,15.919124429223746
2007-12-17,15.914706621004566
2007-12-18,15.91604680365297
2007-12-19,15.930019406392695
2007-12-20,15.9459200913242
2007-12-21,15.96466210045662
2007-12-22,15.985017123287673
2007-12-23,15.99941095890411
2007-12-24,16.000547945205483
2007-12-25,16.007359589041098
2007-12-26,16.021503424657535
2007-12-27,16.03768378995434
2007-12-28,16.053687214611873
2007-12-29,16.073537671232877
2007-12-30,16.08657305936073
2007-12-31,16.1032203196347
2008-01-01,16.1142100456621
2008-01-02,16.107163242009136
2008-01-03,16.096599315068495
2008-01-04,16.093503424657534
2008-01-05,16.090405251141554
2008-01-06,16.071964611872147
2008-01-07,16.055581050228312
2008-01-08,16.049029680365294
2008-01-09,16.05620205479452
2008-01-10,16.06061415525114
2008-01-11,16.056197488584473
2008-01-12,16.04302397260274
2008-01-13,16.030405251141552
2008-01-14,16.03180593607306
2008-01-15,16.048479452054796
2008-01-16,16.054899543378994
2008-01-17,16.062787671232876
2008-01-18,16.084132420091322
2008-01-19,16.108399543378994
2008-01-20,16.124350456621006
2008-01-21,16.140378995433792
2008-01-22,16.160284246575344
2008-01-23,16.176490867579908
2008-01-24,16.175186073059358
2008-01-25,16.166328767123286
2008-01-26,16.158582191780823
2008-01-27,16.149997716894976
2008-01-28,16.135576484018266
2008-01-29,16.12371575342466
2008-01-30,16.113679223744292
2008-01-31,16.118197488584475
2008-02-01,16.11792123287671
2008-02-02,16.11735388127854
2008-02-03,16.119686073059363
2008-02-04,16.1266700913242
2008-02-05,16.143560502283105
2008-02-06,16.15336301369863
2008-02-07,16.155440639269408
2008-02-08,16.158700913242008
2008-02-09,16.162913242009132
2008-02-10,16.17229109589041
2008-02-11,16.181197488584473
2008-02-12,16.181813926940638
2008-02-13,16.18011415525114
2008-02-14,16.179689497716893
2008-02-15,16.17691095890411
2008-02-16,16.171433789954335
2008-02-17,16.162458904109588
2008-02-18,16.15899086757991
2008-02-19,16.15739383561644
2008-02-20,16.15988698630137
2008-02-21,16.170333333333332
2008-02-22,16.179384703196344
2008-02-23,16.18551712328767
2008-02-24,16.193744292237444
2008-02-25,16.196465753424654
2008-02-26,16.19220205479452
2008-02-27,16.19184132420091
2008-02-28,16.20708219178082
2008-02-29,16.220149543378994
2008-03-01,16.22421118721461
2008-03-02,16.223569634703196
2008-03-03,16.221179223744294
2008-03-04,16.215302511415523
2008-03-05,16.205005707762556
2008-03-06,16.19693721461187
2008-03-07,16.181091324200914
2008-03-08,16.164343607305934
2008-03-09,16.155433789954337
2008-03-10,16.157826484018265
2008-03-11,16.157837899543377
2008-03-12,16.163051369863012
2008-03-13,16.169229452054793
2008-03-14,16.16105821917808
2008-03-15,16.158255707762557
2008-03-16,16.15754337899543
2008-03-17,16.157372146118718
2008-03-18,16.163390410958904
2008-03-19,16.168512557077626
2008-03-20,16.16802397260274
2008-03-21,16.168226027397257
2008-03-22,16.172858447488583
2008-03-23,16.171547945205475
2008-03-24,16.167230593607304
2008-03-25,16.166545662100454
2008-03-26,16.163568493150684
2008-03-27,16.16710388127854
2008-03-28,16.17078196347032
2008-03-29,16.172939497716893
2008-03-30,16.169885844748855
2008-03-31,16.170134703196346
2008-04-01,16.17186643835616
2008-04-02,16.174813926940637
2008-04-03,16.184092465753423
2008-04-04,16.183406392694064
2008-04-05,16.166383561643833
2008-04-06,16.152587899543377
2008-04-07,16.14345205479452
2008-04-08,16.126456621004564
2008-04-09,16.112280821917807
2008-04-10,16.10861415525114
2008-04-11,16.11372602739726
2008-04-12,16.106917808219176
2008-04-13,16.094827625570773
2008-04-14,16.085663242009133
2008-04-15,16.086560502283106
2008-04-16,16.091493150684933
2008-04-17,16.098985159817353
2008-04-18,16.096342465753423
2008-04-19,16.084981735159815
2008-04-20,16.086611872146115
2008-04-21,16.099095890410958
2008-04-22,16.10555136986301
2008-04-23,16.096113013698627
2008-04-24,16.097429223744292
2008-04-25,16.097631278538813
2008-04-26,16.10468607305936
2008-04-27,16.110684931506846
2008-04-28,16.11600913242009
2008-04-29,16.109623287671234
2008-04-30,16.099421232876715
2008-05-01,16.092813926940636
2008-05-02,16.08393607305936
2008-05-03,16.077116438356164
2008-05-04,16.073523972602736
2008-05-05,16.06667808219178
2008-05-06,16.058160958904107
2008-05-07,16.056320776255706
2008-05-08,16.055305936073058
2008-05-09,16.054039954337895
2008-05-10,16.051461187214613
2008-05-11,16.043482876712332
2008-05-12,16.0480102739726
2008-05-13,16.05474885844749
2008-05-14,16.061969178082194
2008-05-15,16.065794520547946
2008-05-16,16.063545662100456
2008-05-17,16.067449771689496
2008-05-18,16.080159817351596
2008-05-19,16.0909703196347
2008-05-20,16.096357305936074
2008-05-21,16.08628082191781
2008-05-22,16.083471461187212
2008-05-23,16.079111872146118
2008-05-24,16.087268264840183
2008-05-25,16.0970799086758
2008-05-26,16.111261415525114
2008-05-27,16.11565410958904
2008-05-28,16.118062785388126
2008-05-29,16.11428310502283
2008-05-30,16.113817351598172
2008-05-31,16.11506392694064
2008-06-01,16.117481735159817
2008-06-02,16.11474086757991
2008-06-03,16.102063926940637
2008-06-04,16.10385616438356
2008-06-05,16.1132100456621
2008-06-06,16.133357305936073
2008-06-07,16.142892694063928
2008-06-08,16.153609589041096
2008-06-09,16.146489726027397
2008-06-10,16.147239726027397
2008-06-11,16.151390410958903
2008-06-12,16.159365296803653
2008-06-13,16.16723630136986
2008-06-14,16.174794520547948
2008-06-15,16.19394520547945
2008-06-16,16.196131278538815
2008-06-17,16.20702283105023
2008-06-18,16.20830821917808
2008-06-19,16.196753424657533
2008-06-20,16.18827054794521
2008-06-21,16.175132420091327
2008-06-22,16.16664383561644
2008-06-23,16.157496575342464
2008-06-24,16.15523630136986
2008-06-25,16.153569634703196
2008-06-26,16.143662100456623
2008-06-27,16.134087899543378
2008-06-28,16.138673515981736
2008-06-29,16.15163584474886
2008-06-30,16.16921689497717
2008-07-01,16.191006849315066
2008-07-02,16.20789383561644
2008-07-03,16.211877853881276
2008-07-04,16.216432648401828
2008-07-05,16.226864155251143
2008-07-06,16.22399315068493
2008-07-07,16.204391552511417
2008-07-08,16.191313926940637
2008-07-09,16.17684817351598
2008-07-10,16.148890410958906
2008-07-11,16.116886986301367
2008-07-12,16.088507990867576
2008-07-13,16.07416095890411
2008-07-14,16.069182648401828
2008-07-15,16.05778082191781
2008-07-16,16.043960045662104
2008-07-17,16.02639383561644
2008-07-18,16.010635844748858
2008-07-19,15.995160958904108
2008-07-20,15.993208904109586
2008-07-21,15.999067351598173
2008-07-22,15.993035388127852
2008-07-23,15.992456621004566
2008-07-24,16.001010273972604
2008-07-25,16.0183698630137
2008-07-26,16.020168949771687
2008-07-27,16.017057077625573
2008-07-28,16.017017123287673
2008-07-29,16.025884703196347
2008-07-30,16.03786301369863
2008-07-31,16.055934931506847
2008-08-01,16.07150799086758
2008-08-02,16.078090182648403
2008-08-03,16.06729680365297
2008-08-04,16.06253196347032
2008-08-05,16.052906392694062
2008-08-06,16.05210616438356
2008-08-07,16.05051940639269
2008-08-08,16.038683789954337
2008-08-09,16.026235159817354
2008-08-10,16.021196347031964
2008-08-11,16.028714611872147
2008-08-12,16.03362671232877
2008-08-13,16.02951369863014
2008-08-14,16.025559360730593
2008-08-15,16.01863698630137
2008-08-16,16.00839269406393
2008-08-17,16.00253881278539
2008-08-18,15.99861187214612
2008-08-19,15.995262557077625
2008-08-20,15.990891552511417
2008-08-21,15.983852739726029
2008-08-22,15.975781963470322
2008-08-23,15.969924657534246
2008-08-24,15.961345890410959
2008-08-25,15.958765981735159
2008-08-26,15.955310502283105
2008-08-27,15.955066210045665
2008-08-28,15.955247716894975
2008-08-29,15.949534246575343
2008-08-30,15.948070776255708
2008-08-31,15.94066894977169
2008-09-01,15.929968036529683
2008-09-02,15.915421232876712
2008-09-03,15.910745433789955
2008-09-04,15.919068493150686
2008-09-05,15.932150684931507
2008-09-06,15.945501141552514
2008-09-07,15.948108447488586
2008-09-08,15.949599315068495
2008-09-09,15.954102739726029
2008-09-10,15.94774885844749
2008-09-11,15.946380136986303
2008-09-12,15.946715753424659
2008-09-13,15.946582191780822
2008-09-14,15.949497716894978
2008-09-15,15.958835616438357
2008-09-16,15.966283105022832
2008-09-17,15.976090182648404
2008-09-18,15.98675684931507
2008-09-19,16.002286529680365
2008-09-20,16.009898401826483
2008-09-21,16.019342465753425
2008-09-22,16.0355
2008-09-23,16.044738584474885
2008-09-24,16.048874429223744
2008-09-25,16.055462328767128
2008-09-26,16.06141324200913
2008-09-27,16.057801369863014
2008-09-28,16.0431198630137
2008-09-29,16.034819634703197
2008-09-30,16.038074200913243
2008-10-01,16.026160958904107
2008-10-02,16.022972602739728
2008-10-03,16.018196347031967
2008-10-04,16.019349315068496
2008-10-05,16.02202397260274
2008-10-06,16.01520205479452
2008-10-07,16.010892694063926
2008-10-08,16.012858447488586
2008-10-09,16.011143835616437
2008-10-10,16.003791095890413
2008-10-11,16.00692579908676
2008-10-12,16.00878196347032
2008-10-13,16.01473287671233
2008-10-14,16.011042237442922
2008-10-15,15.9962100456621
2008-10-16,15.981807077625572
2008-10-17,15.976047945205481
2008-10-18,15.97622602739726
2008-10-19,15.983779680365295
2008-10-20,15.994525114155252
2008-10-21,16.00006392694064
2008-10-22,16.00539269406393
2008-10-23,16.006286529680366
2008-10-24,16.007336757990867
2008-10-25,15.991594748858448
2008-10-26,15.971655251141552
2008-10-27,15.954404109589042
2008-10-28,15.95147488584475
2008-10-29,15.957336757990868
2008-10-30,15.959293378995435
2008-10-31,15.963866438356165
2008-11-01,15.964007990867579
2008-11-02,15.963468036529683
2008-11-03,15.964429223744293
2008-11-04,15.965190639269409
2008-11-05,15.969058219178082
2008-11-06,15.980026255707763
2008-11-07,15.994904109589042
2008-11-08,16.006123287671233
2008-11-09,16.01976484018265
2008-11-10,16.022114155251142
2008-11-11,16.02271232876712
2008-11-12,16.02632876712329
2008-11-13,16.032714611872144
2008-11-14,16.039947488584474
2008-11-15,16.05076598173516
2008-11-16,16.055101598173515
2008-11-17,16.065350456621005
2008-11-18,16.076035388127856
2008-11-19,16.09207876712329
2008-11-20,16.111381278538815
2008-11-21,16.12497602739726
2008-11-22,16.134142694063925
2008-11-23,16.142021689497717
2008-11-24,16.155526255707763
2008-11-25,16.17347602739726
2008-11-26,16.19235388127854
2008-11-27,16.21696803652968
2008-11-28,16.241941780821918
2008-11-29,16.271027397260276
2008-11-30,16.305658675799087
2008-12-01,16.332545662100458
2008-12-02,16.358471461187214
2008-12-03,16.376946347031964
2008-12-04,16.382170091324202
2008-12-05,16.372013698630138
2008-12-06,16.359038812785386
2008-12-07,16.34993493150685
2008-12-08,16.348199771689497
2008-12-09,16.351715753424656
2008-12-10,16.361237442922373
2008-12-11,16.375567351598175
2008-12-12,16.396320776255706
2008-12-13,16.415641552511417
2008-12-14,16.42607876712329
2008-12-15,16.433769406392695
2008-12-16,16.451254566210046
2008-12-17,16.46682191780822
2008-12-18,16.48518378995434
2008-12-19,16.502070776255707
2008-12-20,16.51515410958904
2008-12-21,16.518141552511416
2008-12-22,16.519609589041096
2008-12-23,16.527642694063925
2008-12-24,16.529332191780824
2008-12-25,16.516786529680367
2008-12-26,16.499728310502285
2008-12-27,16.486205479452053
2008-12-28,16.471279680365296
2008-12-29,16.461799086757992
2008-12-30,16.461601598173516
2008-12-31,16.466730593607302
2009-01-01,16.48190182648402
2009-01-02,16.50113698630137
2009-01-03,16.506386986301372
2009-01-04,16.503757990867577
2009-01-05,16.510592465753426
2009-01-06,16.521574200913243
2009-01-07,16.53390525114155
2009-01-08,16.540456621004566
2009-01-09,16.548083333333334
2009-01-10,16.556695205479453
2009-01-11,16.573547945205483
2009-01-12,16.59027283105023
2009-01-13,16.58635388127854
2009-01-14,16.58215410958904
2009-01-15,16.5878002283105
2009-01-16,16.58273515981735
2009-01-17,16.571796803652965
2009-01-18,16.56359589041096
2009-01-19,16.554252283105022
2009-01-20,16.565909817351596
2009-01-21,16.55942694063927
2009-01-22,16.54589726027397
2009-01-23,16.543046803652963
2009-01-24,16.55228538812785
2009-01-25,16.564256849315065
2009-01-26,16.566965753424657
2009-01-27,16.573735159817353
2009-01-28,16.581787671232878
2009-01-29,16.5897602739726
2009-01-30,16.594799086757988
2009-01-31,16.58890410958904
2009-02-01,16.576139269406394
2009-02-02,16.566291095890413
2009-02-03,16.558712328767122
2009-02-04,16.553995433789957
2009-02-05,16.551646118721465
2009-02-06,16.55215182648402
2009-02-07,16.54946689497717
2009-02-08,16.54339383561644
2009-02-09,16.536174657534247
2009-02-10,16.5389703196347
2009-02-11,16.55338698630137
2009-02-12,16.567752283105023
2009-02-13,16.583785388127854
2009-02-14,16.60630136986301
2009-02-15,16.626534246575343
2009-02-16,16.64708105022831
2009-02-17,16.659416666666665
2009-02-18,16.674585616438357
2009-02-19,16.68778082191781
2009-02-20,16.695649543378995
2009-02-21,16.705069634703197
2009-02-22,16.713664383561643
2009-02-23,16.714937214611872
2009-02-24,16.707811643835612
2009-02-25,16.70291324200913
2009-02-26,16.7011598173516
2009-02-27,16.702464611872145
2009-02-28,16.70620091324201
2009-03-01,16.72268264840183
2009-03-02,16.73790525114155
2009-03-03,16.74549086757991
2009-03-04,16.745440639269404
2009-03-05,16.756336757990866
2009-03-06,16.768913242009134
2009-03-07,16.786111872146115
2009-03-08,16.808382420091323
2009-03-09,16.829485159817352
2009-03-10,16.84034360730594
2009-03-11,16.847363013698633
2009-03-12,16.854422374429227
2009-03-13,16.86360730593607
2009-03-14,16.876681506849316
2009-03-15,16.883296803652968
2009-03-16,16.892421232876714
2009-03-17,16.888633561643836
2009-03-18,16.87938584474886
2009-03-19,16.8588401826484
2009-03-20,16.838797945205478
2009-03-21,16.828609589041097
2009-03-22,16.820108447488586
2009-03-23,16.819956621004565
2009-03-24,16.825077625570778
2009-03-25,16.830866438356164
2009-03-26,16.834755707762557
2009-03-27,16.84245205479452
2009-03-28,16.85378082191781
2009-03-29,16.86174771689498
2009-03-30,16.876157534246573
2009-03-31,16.881646118721463
2009-04-01,16.881704337899542
2009-04-02,16.88748630136986
2009-04-03,16.892851598173518
2009-04-04,16.903437214611873
2009-04-05,16.92387785388128
2009-04-06,16.94380707762557
2009-04-07,16.96244520547945
2009-04-08,16.975125570776257
2009-04-09,16.98247488584475
2009-04-10,16.992190639269406
2009-04-11,16.98854223744292
2009-04-12,16.99433219178082
2009-04-13,17.00534703196347
2009-04-14,17.012287671232876
2009-04-15,17.017929223744293
2009-04-16,17.0173196347032
2009-04-17,17.00575799086758
2009-04-18,16.994381278538814
2009-04-19,16.98928424657534
2009-04-20,16.98301598173516
2009-04-21,16.967981735159817
2009-04-22,16.95222602739726
2009-04-23,16.959402968036528
2009-04-24,16.965172374429226
2009-04-25,16.977189497716896
2009-04-26,16.984996575342464
2009-04-27,16.99355707762557
2009-04-28,17.000119863013698
2009-04-29,17.02129109589041
2009-04-30,17.046933789954338
2009-05-01,17.06546803652968
2009-05-02,17.08528082191781
2009-05-03,17.11192922374429
2009-05-04,17.12909589041096
2009-05-05,17.146866438356163
2009-05-06,17.163865296803653
2009-05-07,17.168702054794522
2009-05-08,17.1820502283105
2009-05-09,17.19669520547945
2009-05-10,17.206941780821918
2009-05-11,17.220924657534248
2009-05-12,17.23007762557078
2009-05-13,17.237750000000002
2009-05-14,17.23776712328767
2009-05-15,17.245761415525116
2009-05-16,17.262436073059362
2009-05-17,17.283293378995435
2009-05-18,17.31126598173516
2009-05-19,17.330778538812787
2009-05-20,17.35033675799087
2009-05-21,17.360708904109593
2009-05-22,17.370613013698634
2009-05-23,17.38214383561644
2009-05-24,17.388800228310505
2009-05-25,17.385894977168952
2009-05-26,17.375514840182653
2009-05-27,17.379027397260277
2009-05-28,17.396165525114156
2009-05-29,17.40285045662101
2009-05-30,17.41439383561644
2009-05-31,17.424729452054795
2009-06-01,17.429977168949772
2009-06-02,17.439189497716896
2009-06-03,17.458113013698632
2009-06-04,17.470960045662103
2009-06-05,17.472464611872148
2009-06-06,17.45597374429224
2009-06-07,17.45383904109589
2009-06-08,17.451704337899546
2009-06-09,17.44941095890411
2009-06-10,17.445820776255708
2009-06-11,17.45288127853881
2009-06-12,17.452721461187217
2009-06-13,17.4497796803653
2009-06-14,17.45024543378996
2009-06-15,17.44268150684932
2009-06-16,17.43677853881279
2009-06-17,17.42743378995434
2009-06-18,17.440287671232877
2009-06-19,17.445956621004566
2009-06-20,17.440188356164384
2009-06-21,17.427414383561644
2009-06-22,17.41814611872146
2009-06-23,17.429239726027397
2009-06-24,17.44444063926941
2009-06-25,17.467730593607307
2009-06-26,17.47245091324201
2009-06-27,17.48488470319635
2009-06-28,17.486567351598175
2009-06-29,17.493590182648404
2009-06-30,17.51230479452055
2009-07-01,17.516928082191782
2009-07-02,17.51665296803653
2009-07-03,17.513624429223746
2009-07-04,17.50721575342466
2009-07-05,17.49808105022831
2009-07-06,17.49984703196347
2009-07-07,17.512515981735163
2009-07-08,17.51508219178082
2009-07-09,17.520171232876713
2009-07-10,17.5333904109589
2009-07-11,17.542206621004567
2009-07-12,17.542062785388126
2009-07-13,17.543197488584475
2009-07-14,17.55176369863014
2009-07-15,17.565358447488585
2009-07-16,17.583107305936075
2009-07-17,17.590134703196348
2009-07-18,17.60242579908676
2009-07-19,17.624309360730592
2009-07-20,17.627563926940642
2009-07-21,17.62733561643836
2009-07-22,17.64111301369863
